date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:03	1149/1149	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:31%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/13.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/13.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:04	1029/1029	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:33%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/17.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/17.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:04	1609/1609	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:33%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/18.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/18.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:04	937/937	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:33%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/19.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/19.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:05	2626/2626	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:30%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/09.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/09.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:05	110261/110261	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:34:03%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/01.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/01.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:06	532544/532544	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:07%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/banner-01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/banner-01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:06	314458/314458	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:48%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:07	201975/201975	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:12%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:07	347806/347806	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:51%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:07	121223/121223	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:33:47%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/mobile-app.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/mobile-app.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:07	191691/191691	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/05.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/05.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:07	3121/3121	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:33:46%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/logo-light.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/logo-light.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:08	89503/89503	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/jquery-3.6.0.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/jquery-3.6.0.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:08	221946/221946	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/04.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/04.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:08	19741/19741	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/popper/popper.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/popper/popper.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:08	59225/59225	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/bootstrap/bootstrap.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/bootstrap/bootstrap.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:09	3314/3314	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2027%20May%202019%2009:40:13%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/jquery.appear.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/jquery.appear.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:09	3891/3891	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2019%20Jun%202017%2008:30:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/counter/jquery.countTo.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/counter/jquery.countTo.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:09	42772/42772	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Aug%202017%2010:29:38%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/owl-carousel/owl-carousel.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/owl-carousel/owl-carousel.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:10	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2031%20Oct%202017%2006:55:07%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/magnific-popup/jquery.magnific-popup.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/magnific-popup/jquery.magnific-popup.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:10	167489/167489	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2007%20May%202019%2020:14:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/select2/select2.full.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/select2/select2.full.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:10	11717/11717	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/custom.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/custom.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index.html)
17:11:13	23900/23900	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-regular-400.woff2	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-regular-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:13	60380/60380	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-regular-400.ttf	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-regular-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:15	104544/104544	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-brands-400.woff2	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-brands-400.woff2	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:15	180148/180148	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-brands-400.ttf	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-brands-400.ttf	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:15	126828/126828	---M--	200	added ('OK')	font/woff2	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-solid-900.woff2	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-solid-900.woff2	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:15	280/280	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2015:11:14%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-v4compatibility.woff2	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-v4compatibility.woff2	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:15	280/280	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2015:11:15%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-v4compatibility.ttf	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-v4compatibility.ttf	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:19	30856/30856	---M--	200	added ('OK')	font/woff2	date:Fri,%2024%20May%202019%2005:29:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.woff2	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.woff2	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:19	61634/61634	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20May%202019%2005:29:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.eot	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.eot	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:21	36476/36476	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20May%202019%2005:29:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.woff	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.woff	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:22	61634/61634	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20May%202019%2005:29:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.eot?	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticond41d.eot	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:22	280/280	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2015:11:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/owl-carousel/owl.video.play.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/owl-carousel/owl.video.play.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/owl-carousel/owl.carousel.min.css)
17:11:26	61456/61456	---M--	200	added ('OK')	font/ttf	date:Fri,%2024%20May%202019%2005:29:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.ttf	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.ttf	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:26	280/280	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20May%202024%2015:11:25%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/property-list.html	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/property-list.html	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:27	786/786	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:28%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/01.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/01.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:27	4063/4063	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:28%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/03.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/03.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:28	1093/1093	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:29%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/04.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/04.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:29	9549/9549	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jul%202021%2011:34:27%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/step/pattern-01.png	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/step/pattern-01.png	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:32	303480/303480	---M--	200	added ('OK')	font/ttf	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-solid-900.ttf	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/fa-solid-900.ttf	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/font-awesome/all.min.css)
17:11:35	85775/85775	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:26%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/step/01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/step/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:37	89430/89430	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:26%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/step/02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/step/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:38	68719/68719	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:26%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/step/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/step/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:42	445904/445904	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2024%20May%202019%2005:29:20%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/fonts/Flaticon.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/css/flaticon/flaticon.css)
17:11:43	418424/418424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:07%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg/banner-02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg/banner-02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:48	351131/351131	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:11%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:49	3124/3124	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:33:46%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/logo-dark.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/logo-dark.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:11:50	13971/13971	---M-Z	200	added ('OK')	text/css	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/range-slider/ion.rangeSlider.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/range-slider/ion.rangeSlider.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:11:50	5606/5606	---M-Z	200	added ('OK')	text/css	date:Mon,%2029%20Apr%202019%2009:50:29%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/subtle-slideshow.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/subtle-slideshow.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:02	346511/346511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:12%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/blog/02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/blog/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:12:29	729542/729542	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:54%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/06.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/06.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:12:39	423180/423180	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:09%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/02.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:41	6942/6942	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:32%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/14.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/14.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:42	1819/1819	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:32%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/15.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/15.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:43	874273/874273	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:55%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/07.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/07.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-02.html)
17:12:43	1315/1315	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:32%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/16.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/16.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:43	237/237	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:30%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/08.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/08.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:12:59	743264/743264	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:09%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/01.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/01.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:02	242864/242864	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:33:57%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/about/11.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/about/11.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:02	1778/1778	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:30%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/07.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/07.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:03	22802/22802	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:00%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/avatar/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/avatar/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:05	30804/30804	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Feb%202016%2007:03:46%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/slideshow/jquery.velocity.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/slideshow/jquery.velocity.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:05	6459/6459	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2027%20May%202019%2007:16:25%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/slideshow/jquery.kenburnsy.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/slideshow/jquery.kenburnsy.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:07	4247/4247	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Nov%202017%2016:08:00%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/css/map/snazzy-info-window.min.css	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/css/map/snazzy-info-window.min.css	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:13:08	1296/1296	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2015%20Jul%202021%2011:34:33%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/svg/20.svg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/svg/20.svg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:13:09	545669/545669	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Jul%202021%2011:34:10%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/03.jpg	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/images/bg-slider/03.jpg	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-03.html)
17:13:11	72614/72614	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20May%202019%2004:06:22%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/map/handlebars.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/map/handlebars.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:13:12	13179/13179	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2018%20May%202019%2004:32:21%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/map/snazzy-info-window.min.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/map/snazzy-info-window.min.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
17:13:12	13570/13570	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Mar%202022%2005:48:36%20GMT	https://themes.potenzaglobalsolutions.com/html/jobster/js/map/map-script.js	D:/Trabalho/Projectos/TemplateRecrutamento/themes.potenzaglobalsolutions.com/html/jobster/js/map/map-script.js	(from https://themes.potenzaglobalsolutions.com/html/jobster/index-map.html)
